Minister of Defence, Office of the Chief of Defence Staff
Minister of Defence, Sri Lanka Army
Minister of Defence, Sri Lanka Navy
Minister of Defence, Sri Lanka Air Force
Minister of Defence, Sri Lanka Police
Minister of Defence, Department of Civil Security
Minister of Defence, State Intelligence Service
Minister of Defence, Ranaviru Seva Authority
Minister of Defence, Sir John Kotelawala Defence University
Minister of Defence, Defence Services Command and Staff College
Minister of Defence, Defence Services School
Minister of Defence, National Cadet Corps
Minister of Defence, National Defence Fund
Minister of Defence, Defence Research and Development Centre
Minister of Defence, Sri Lanka Institute of National Defence Studies
Minister of Defence, Coast Guard Department of Sri Lanka
Minister of Defence, Lanka Logistics Limited
Minister of Defence, Rakna Arakshana Lanka Ltd
Minister of Defence, National Dangerous Drugs Control Board
Minister of Defence, Department of Registration of Persons
Minister of Defence, National Media Centre
Minister of Defence, Secretariat for Non-Governmental Organizations
Minister of Defence, The Telecommunications Regulatory Commission of Sri Lanka
Minister of Defence, Information and Communication Technology Agency of Sri Lanka
Minister of Defence, Sri Lanka Computer Emergency Readiness Team
Minister of Defence,All Information Technology parks
Minister of Defence, National Disaster Management Council
Minister of Defence, Disaster Management Centre
Minister of Defence, National Disaster Relief Services Centre
Minister of Defence, Department of Meteorology
Minister of Defence,National Building Research Organization
Minister of Defence,Department of Immigration and Emigration
State Minister of Defence,
 Minister of Power & Energy, Ceylon Electricity Board and its subsidiary Companies
 Minister of Power & Energy, Lanka Electricity Company
 Minister of Power & Energy, Lanka Coal Company (Pvt) Ltd
 Minister of Power & Energy, LTL Holdings (Pvt) Ltd
 Minister of Power & Energy, Sri Lanka Sustainable Energy Authority
 Minister of Power & Energy, Sri Lanka Atomic Energy Board
 Minister of Power & Energy, Sri Lanka Atomic Energy Regulatory Council
 Minister of Power & Energy, Ceylon Petroleum Corporation
 Minister of Power & Energy,Lanka Electricity Company
 Minister of Power & Energy,Lanka Coal Company (Pvt. Ltd)
 Minister of Power & Energy,Sri Lanka Sustainable Energy Authority
 Minister of Power & Energy, Ceylon Petroleum Storage Terminal Ltd
 Minister of Power & Energy, Petroleum Resources Development Secretariat
 Minister of Power & Energy, Polipto Lanka (Pvt) Ltd
State Minister of Renewable Energy & Power,
