Ministry of Industry and Commerce,Sri Lanka Cement Corporation
Ministry of Industry and Commerce,Lanka Fabrics Ltd.
Ministry of Industry and Commerce,Kahagolle Engineering Services Company Ltd. (KESCO)
Ministry of Industry and Commerce,Statcon Rubber Company Ltd.
Ministry of Industry and Commerce,Sri Lanka Accreditation Board for Conformity Assessment
Ministry of Industry and Commerce,Sri Lanka Standards Institute
Ministry of Industry and Commerce,Sri Lanka Inventors’ Commission
Ministry of Industry and Commerce,Inventors’ Fund
Ministry of Industry and Commerce,Sri Lanka Handicrafts Board (Laksala)
Ministry of Industry and Commerce,National Design Center
Ministry of Industry and Commerce,National Craft Council
Ministry of Industry and Commerce,Consumer Affairs Authority
Ministry of Industry and Commerce,Lanka Sathosa Ltd
Ministry of Industry and Commerce,Lanka General Trading Company Ltd
Ministry of Industry and Commerce,Co-operative Wholesale Establishment
Ministry of Education,Department of Examinations
Ministry of Education,Department of Educational Publications
Ministry of Education,National Institute of Education
Ministry of Education,Sri Lanka National Book Development Council
Ministry of Education,National Library and Documentation Services Board
Ministry of Education,Directorates of Education
Ministry of Education,National Authority on Teachers Education
Ministry of Education,Colleges of Education
Ministry of Education,Teachers’ Colleges
Ministry of Education,UNESCO National Commission of Sri Lanka
Ministry of Education,Pirivena Education Board
