"Minister of Buddhasasana, Religious and Cultural Affairs",Department of Cultural Affairs
"Minister of Buddhasasana, Religious and Cultural Affairs",Department of Archaeology
"Minister of Buddhasasana, Religious and Cultural Affairs",Tower Hall Theatre Foundation
"Minister of Buddhasasana, Religious and Cultural Affairs",National Arts Council
"Minister of Buddhasasana, Religious and Cultural Affairs",Gramodaya Folk Arts Centre
"Minister of Buddhasasana, Religious and Cultural Affairs",Galle Heritage Foundation
"Minister of Buddhasasana, Religious and Cultural Affairs",National Performing Arts Theatre (Nelum Pokuna)
"Minister of Buddhasasana, Religious and Cultural Affairs",Ape Gama
"Minister of Buddhasasana, Religious and Cultural Affairs",Amaradeva Aesthetic and Research Centre
Minister of Urban Development and Housing, Urban Development Authority
Minister of Urban Development and Housing, Urban Settlement Development Authority
Minister of Urban Development and Housing, Selendiva investments Limited
Minister of Urban Development and Housing, Hotel Developers (Lanka) PLC (PQ 143)
Minister of Urban Development and Housing, National Physical Planning Department
Minister of Urban Development and Housing, Condominium Management Authority (Common Amenities Board)
Minister of Urban Development and Housing, Sri Lanka Land Development Corporation and its subsidiaries and related institutions
Minister of Urban Development and Housing, National Housing Development Authority
Minister of Urban Development and Housing, Building Material Corporation Limited
Minister of Urban Development and Housing, Department of Buildings
Minister of Urban Development and Housing, Department of Government Factories
Minister of Urban Development and Housing, Construction Industry Development Authority
Minister of Urban Development and Housing, Ocean View Development (Pvt) Ltd
Minister of Urban Development and Housing, Marine Environment Protection Authority
Minister of Urban Development and Housing, Department of Coast Conservation and Coastal Resource Management
