"Ministry of Technology, Research & Atomic Energy->Ministry of Technology and Research",National Research Council
Ministry of Technology and Research,Institute of Fundamental Studies
Ministry of Technology and Research,National Engineering Research and Development Centre
Ministry of Technology and Research,National Science Foundation
Ministry of Technology and Research,National Science and Technology Commission
Ministry of Technology and Research,Sri Lanka Accredition Board for Conformity Assessment
Ministry of Technology and Research,Sri Lanka Standard Institute
Ministry of Technology and Research,Planetarium
Ministry of Technology and Research,Sri Lanka Inventors Commission
Ministry of Technology and Research,Inventors' Fund
Ministry of Technology and Research,Information Technology Parks (Other than Malabe Information Technology Park)
Ministry of Technology and Research,Atomic Energy Authority
Ministry of Technology and Research,Arthur C. Clark Centre for Modern Technology
Ministry of Technology and Research,Industrial Technology Institute
Ministry of Technology and Research,Polipto Lanka (Pvt) Ltd.
