Ministry of Defence,Office of the Chief of Defence Staff
Ministry of Defence,Sri Lanka Army
Ministry of Defence,Sri Lanka Navy
Ministry of Defence,Sri Lanka Air Force
Ministry of Defence,Sri Lanka Police
Ministry of Defence,Department of Civil Security
Ministry of Defence,State Intelligence Service
Ministry of Defence,Ranaviru Seva Authority
Ministry of Defence,Sir John Kotelawala Defence University
Ministry of Defence,Defence Services Command and Staff College
Ministry of Defence,Defence Services School
Ministry of Defence,National Cadet Corps
Ministry of Defence,National Defence Fund
Ministry of Defence,Defence Research and Development Centre
Ministry of Defence,Sri Lanka Institute of National Defence Studies
Ministry of Defence,Coast Guard Department of Sri Lanka
Ministry of Defence,Lanka Logistics Limited
Ministry of Defence,Rakna Arakshana Lanka Ltd
Ministry of Defence,National Dangerous Drugs Control Board
Ministry of Defence,Department of Registration of Persons
Ministry of Defence,National Media Centre
Ministry of Defence,Secretariat for Non-Governmental Organizations
Ministry of Defence,The Telecommunications Regulatory Commission of Sri Lanka
Ministry of Defence,Information and Communication Technology Agency of Sri Lanka
Ministry of Defence,Sri Lanka Computer Emergency Readiness Team
Ministry of Defence,All Information Technology parks
Ministry of Defence,National Disaster Management Council
Ministry of Defence,Disaster Management Centre
Ministry of Defence,National Disaster Relief Services Centre
Ministry of Defence,Department of Meteorology
Ministry of Defence,National Building Research Organization
